filename,artist,genre,description,Cosine (raw),IF (raw),LOF (raw),GMM (raw),AE (raw),Cosine (pca50),IF (pca50),LOF (pca50),GMM (pca50),HDBSCAN (pca50),KS Test (pca50),Wasserstein (pca50),AE (pca50),Ensemble
rembrandt_a-study-of-a-woman-asleep-1630.jpg,rembrandt,['Baroque'],a-study-of-a-woman-asleep-1630,0.32101214,-0.04252263899272474,1.1021137,-11498.599851846146,0.03758447,1.1895422,-0.05779570198506362,1.0494206,37.93588938284809,0.1261528058782634,0.26326804123711345,0.9372433621500363,0.62244576,0.3960663378261735
rembrandt_old-man-in-prayer.jpg,rembrandt,['Baroque'],old-man-in-prayer,0.39613503,-0.06609666607003106,1.0574781,-11498.36167164545,0.031211443,0.8628306,-0.04181766759911609,1.1165208,51.44263909108598,0.1853720701697852,0.25423711340206184,0.8962315651132623,0.7038839,0.39584599793112096
rembrandt_madonna-and-child-in-the-clouds-1641.jpg,rembrandt,['Baroque'],madonna-and-child-in-the-clouds-1641,0.36141402,-0.06648683216506274,1.0752803,-11589.683377838654,0.019213166,1.3948925,-0.06083296974007929,1.0731883,55.03617156444832,0.17176448506870087,0.2724020618556701,0.9264898587136783,0.44575536,0.3957913835887776
rembrandt_portrait-of-cornelia-pronck-wife-of-albert-cuyper-at-the-age-of-33-1633.jpg,rembrandt,['Baroque'],portrait-of-cornelia-pronck-wife-of-albert-cuyper-at-the-age-of-33-1633,0.5601034,-0.011156635420630945,1.0232688,-11929.32310392585,0.028171545,0.9912036,-0.03363629387275768,0.99983186,0.5178597507112346,0.2700292457268453,0.3548453608247423,1.1845276078128133,0.47020188,0.39576972097684104
rembrandt_man-with-a-magnifying-glass-1629.jpg,rembrandt,['Baroque'],man-with-a-magnifying-glass-1629,0.33961672,-0.06810522269973779,1.0270416,-11498.361709300974,0.03031308,0.8864934,-0.032485694597219616,1.0619429,50.11437386356589,0.2047170688060454,0.26974742268041235,0.9774798073268107,0.639823,0.3956702461021812
rembrandt_an-old-man-with-a-bushy-beard-1630.jpg,rembrandt,['Baroque'],an-old-man-with-a-bushy-beard-1630,0.25019443,-0.05021928137200177,1.0836303,-11665.629138271981,0.031412125,1.3809748,-0.048452189307690074,1.0822986,47.39844097176833,0.12907783218131527,0.27479381443298967,1.0251057232795155,0.5550014,0.39525569706618957
rembrandt_dead-peacocks.jpg,rembrandt,['Baroque'],dead-peacocks,0.53363204,-0.025851760292409043,1.0731966,-11576.182837865643,0.03680403,0.912144,-0.0404780629673529,1.0061189,43.245000056203025,0.18164220315881763,0.2726494845360825,0.864053851422728,0.49685863,0.3950806736173255
rembrandt_portrait-of-joris-de-caullery-1632.jpg,rembrandt,['Baroque'],portrait-of-joris-de-caullery-1632,0.47922945,-0.04801908625481094,1.0431893,-11618.324844398023,0.024312684,1.084416,-0.024061296062779902,1.0230839,40.962577085578374,0.17777346659395946,0.2698247422680412,1.0045165018843927,0.514233,0.39491796844566
rembrandt_landscape-with-the-good-smaritan.jpg,rembrandt,['Baroque'],landscape-with-the-good-smaritan,0.46465313,-0.06843937702916897,1.0468819,-11576.18292262836,0.032957908,0.70923984,-0.02690085396374947,1.0402124,38.32771051054593,0.2636549424205874,0.2858865979381443,0.8647215117884098,0.86870813,0.3944153293913883
rembrandt_self-portrait-3.jpg,rembrandt,['Baroque'],self-portrait-3,0.41117287,-0.052095658961493485,1.0537384,-11498.361651881512,0.029778935,0.956233,-0.04175272190618923,1.0142093,45.59327012692229,0.13170900896238166,0.27643298969072166,0.9464016527960806,0.75349927,0.39435150429435767
rembrandt_landscape.jpg,rembrandt,['Baroque'],landscape,0.62900305,-0.08403793575488416,1.0526779,-11576.183066138901,0.025192663,0.9036191,-0.041423394184981366,1.0477062,28.919191359834343,0.2487695651117489,0.2771752577319587,0.8375969536523139,0.83386046,0.3932571570153455
rembrandt_self-portrait-1665.jpg,rembrandt,['Baroque'],self-portrait-1665,0.32287914,-0.04878993254268327,1.0502514,-11498.361651032434,0.04193244,0.87935686,-0.04612431108474779,1.0187494,49.154575014684056,0.13790592026233428,0.27654639175257734,0.994546069978966,0.6800727,0.39312288593404
rembrandt_a-bearded-man-in-a-cap-1657.jpg,rembrandt,['Baroque'],a-bearded-man-in-a-cap-1657,0.35607803,-0.045728867238725934,1.0446031,-11498.361693800029,0.026700968,0.8364622,-0.030174769738661067,1.030433,47.8430405602153,0.17125842313183756,0.2808247422680412,0.8772845238499292,0.84463954,0.39216531091071655
