filename,artist,genre,description,Cosine (raw),IF (raw),LOF (raw),GMM (raw),AE (raw),Cosine (pca50),IF (pca50),LOF (pca50),GMM (pca50),HDBSCAN (pca50),KS Test (pca50),Wasserstein (pca50),AE (pca50),Ensemble
pablo-picasso_portrait-of-gustave-coquiot-1901.jpg,pablo picasso,['Impressionism'],portrait-of-gustave-coquiot-1901,0.46904725,0.03144332590246518,1.3914874,-11649.929893099965,0.050945442,1.0647511,0.03685076960007927,1.333475,11.43481717281274,0.3594469386570799,0.26434076015727387,0.7525520526418654,1.235764,0.6830788012549878
pablo-picasso_scenes-of-bullfighting-1945.jpg,pablo picasso,['Cubism'],scenes-of-bullfighting-1945,0.5424673,0.04602895991026673,1.4110723,-11525.342859097467,0.034633137,0.8421885,0.02274761537122605,1.3552245,52.35519233629793,0.373331296948053,0.2477758846657929,0.6462692786050026,1.2167578,0.6788294328630994
pablo-picasso_bull-plate-i-1945.jpg,pablo picasso,['Expressionism'],bull-plate-i-1945,0.4988038,-0.01009997864686274,1.1887376,-11525.34286328289,0.07351014,0.9557445,0.02904198472129149,1.1789186,50.71852671680804,0.44669400500009465,0.25941415465268675,0.8936674712693056,1.3456911,0.6751447391022796
pablo-picasso_minotaur-caressing-a-sleeping-woman.jpg,pablo picasso,['Expressionism'],minotaur-caressing-a-sleeping-woman,0.54193074,-0.0028246518865044368,1.3144854,-11525.342851597688,0.048282713,0.8909039,0.04186072722833223,1.2923396,52.402378322827914,0.42153998262689496,0.2502896461336828,0.6473282819653958,1.2506087,0.6634949209175607
pablo-picasso_nana-1901.jpg,pablo picasso,['Post Impressionism'],nana-1901,0.5026082,0.052000823608976066,1.3343642,-12232.322193727456,0.031317145,1.0943582,0.069315385217801,1.3122411,11.434968690851973,0.3830120334925089,0.27087418086500653,0.7474105964797155,1.1961709,0.6227649763673585
pablo-picasso_minotaur-attacking-an-amazone.jpg,pablo picasso,['Expressionism'],minotaur-attacking-an-amazone,0.5948672,-0.04935213601669369,1.1798826,-11525.34291314981,0.040688846,0.7555783,0.05189223044294278,1.2628932,21.022602276328346,0.4400196718382623,0.25969593709043254,0.9988783610076466,1.0407912,0.6161033946536238
pablo-picasso_head-1913.jpg,pablo picasso,['Synthetic Cubism'],head-1913,0.3845427,-0.02644356433823636,1.2079904,-11605.587814581351,0.06239709,1.1760111,-0.003052712760811538,1.2045728,65.75230637857757,0.32001566135361503,0.2552437745740498,0.7188494506514387,1.3984929,0.6081067783519344
pablo-picasso_head-of-the-man.jpg,pablo picasso,['Naive Art Primitivism'],head-of-the-man,0.48187602,0.038259725465567995,1.3476806,-11805.930565589619,0.04295654,0.85788596,0.009127324257495573,1.2997041,68.82791536645462,0.312503937884407,0.23242726081258194,0.6245193182468184,1.2240888,0.6065328582118851
pablo-picasso_drawing-nude-seated-in-armchair-1965.jpg,pablo picasso,['Naive Art Primitivism'],drawing-nude-seated-in-armchair-1965,0.3527251,0.010439600253242476,1.2640845,-11473.937141926324,0.07114495,1.224455,-0.008623043638854133,1.1777154,68.91958138801131,0.24003719882232888,0.22736435124508517,0.5420986547809933,1.3002499,0.6031662787260513
pablo-picasso_crouching-woman-1902.jpg,pablo picasso,"['Symbolism', 'Expressionism']",crouching-woman-1902,0.53635097,-0.015341193426656519,1.1586173,-11473.937160791902,0.03977053,0.9409193,0.016919520733025273,1.1764286,11.43470151904816,0.32111360567097774,0.29270117955439057,0.8088641542770234,1.199161,0.5969242043832986
pablo-picasso_standing-female-nude-1906.jpg,pablo picasso,['Expressionism'],standing-female-nude-1906,0.43759972,-0.010504444486274855,1.1476712,-11473.937172009073,0.06649361,1.1465939,-0.010426182336895462,1.1025784,-46.47171325109228,0.3044934499962695,0.3005937090432503,0.9297433932834298,1.2797602,0.5962713943432983
pablo-picasso_don-quixote-1955.jpg,pablo picasso,['Expressionism'],don-quixote-1955,0.5680202,-0.004333157773052765,1.240785,-11525.342886837196,0.049273577,0.7643457,-0.015922796515481286,1.2194203,51.763984016081366,0.3619546477466698,0.2563512450851901,0.7521945463707576,0.9917934,0.5937969864957122
pablo-picasso_seated-man-with-his-arms-crossed-1915.jpg,pablo picasso,['Cubism'],seated-man-with-his-arms-crossed-1915,0.59980464,-0.04618988809863983,1.2234737,-11525.342895663794,0.028669277,0.7271676,0.025343500073072178,1.2051972,21.019899153710558,0.4370663800688295,0.2632463958060288,1.0943024828137478,0.9305227,0.5891470931880496
