dimension,mean_error_normal,mean_error_anomaly,error_difference,error_ratio
517,0.009390492,0.006846086,-0.0025444059,0.72904444
518,0.118689634,0.017633451,-0.10105618,0.14856775
519,0.008669017,0.008285282,-0.0003837347,0.9557349
520,0.008938482,0.0015190702,-0.007419412,0.16994722
521,0.00831445,0.010084559,0.0017701089,1.2128955
522,0.09689896,0.18851674,0.09161778,1.9454981
523,0.0015317214,0.0021943408,0.00066261936,1.4325979
524,0.011003348,0.064003445,0.053000096,5.816725
525,0.069494426,0.21850744,0.14901301,3.1442442
526,0.0055940934,0.017186223,0.011592129,3.0722086
527,0.012550465,0.009655365,-0.0028951,0.7693233
528,0.014571563,0.06248689,0.04791533,4.288276
529,0.004522861,0.006843273,0.002320412,1.5130408
530,0.0033142166,0.070382014,0.067067795,21.236395
531,0.008377876,0.00251498,-0.0058628963,0.30019304
532,0.004968724,0.008684074,0.0037153494,1.7477472
533,0.019872278,0.036547136,0.016674858,1.8391014
534,0.051017556,0.0092732,-0.041744355,0.18176489
535,0.05003016,0.020335492,-0.029694669,0.40646464
536,0.01055192,0.13969204,0.12914012,13.238542
537,0.0029220781,0.0013028919,-0.0016191863,0.44587854
538,0.035571188,0.6225116,0.5869404,17.500444
539,0.032721914,0.078076996,0.04535508,2.3860767
540,0.0069327545,0.004731718,-0.0022010366,0.6825163
541,0.00996059,0.011923476,0.0019628862,1.1970652
542,0.029398927,0.06729921,0.037900284,2.2891722
543,0.0114721805,0.010415671,-0.0010565091,0.9079069
544,0.0410572,0.17827468,0.13721748,4.342105
545,0.012554735,0.032128606,0.019573871,2.5590827
546,0.011033634,0.020299656,0.009266023,1.839798
547,0.010028818,0.008984316,-0.0010445016,0.89585
548,0.06524052,0.02530033,-0.039940186,0.38780087
549,0.0059041074,0.0019730339,-0.0039310735,0.33417988
550,0.0066854674,0.063705444,0.05701998,9.528944
551,0.036693137,0.011718939,-0.024974197,0.31937686
552,0.011689145,0.0053168163,-0.006372329,0.45485073
553,0.008148204,0.014268103,0.0061198995,1.7510735
554,0.01745543,0.024670552,0.0072151218,1.4133453
555,0.070637636,0.20962837,0.13899073,2.9676583
556,0.032541335,0.043971356,0.011430021,1.3512462
557,0.014713266,0.04941476,0.034701496,3.3585174
558,0.0038841136,0.001996804,-0.0018873096,0.5140952
559,0.004019514,0.018954191,0.014934678,4.715543
560,0.016897043,0.011055617,-0.0058414266,0.654293
561,0.053028524,0.13591683,0.082888305,2.5630891
562,0.019739391,0.0500217,0.03028231,2.5341055
563,0.006409523,0.0076045864,0.0011950633,1.1864512
564,0.25521797,0.1369432,-0.11827476,0.5365735
565,0.1625223,0.24101585,0.07849355,1.482971
566,0.007112623,0.014883784,0.0077711605,2.0925872
567,0.01972191,0.04797965,0.028257739,2.4328094
568,0.0048081605,0.006470071,0.0016619107,1.3456438
569,0.0077637737,0.010923745,0.0031599714,1.4070148
570,0.0012332039,0.013475882,0.012242678,10.927537
571,0.01099521,0.003317498,-0.0076777125,0.3017221
572,0.018882936,0.14075223,0.12186929,7.4539375
573,0.020241627,0.0045056,-0.015736029,0.22259079
574,0.011975444,0.11955573,0.10758028,9.983407
575,0.0034439096,0.0009495286,-0.002494381,0.2757124
576,0.024778992,0.042132627,0.017353635,1.7003366
577,0.026146254,0.011970896,-0.014175357,0.45784366
578,0.21240318,0.22043397,0.008030787,1.0378091
579,0.0018617854,0.013763777,0.011901991,7.3927836
580,0.018205043,0.09300791,0.07480286,5.108909
581,0.068629645,0.039417043,-0.029212601,0.5743443
582,0.049758565,0.017557502,-0.032201063,0.35285386
583,0.008530978,0.0023307945,-0.0062001836,0.27321538
584,0.020650849,0.012313477,-0.008337372,0.5962698
585,0.0035448056,0.18299313,0.17944832,51.622894
586,0.010646908,0.024824066,0.0141771585,2.3315752
587,0.006225696,0.031280506,0.02505481,5.0244193
588,0.0431147,0.017521024,-0.025593676,0.40638167
589,0.03357207,0.0708529,0.037280828,2.1104715
590,0.11844025,0.3578897,0.23944947,3.02169
591,0.04402021,0.02967853,-0.01434168,0.6742024
592,0.0041363076,0.008055717,0.003919409,1.9475623
593,0.021182682,0.0056960825,-0.0154866,0.2689028
594,0.46437865,0.97305065,0.508672,2.095382
595,0.013449838,0.006406049,-0.0070437896,0.47629187
596,0.06298425,0.042238284,-0.020745967,0.6706166
597,0.00785252,0.22863202,0.2207795,29.115751
598,0.16152932,0.12638633,-0.035142988,0.78243583
599,0.01560504,0.030397965,0.014792925,1.9479581
600,0.023047864,0.08909323,0.066045366,3.8655741
601,0.06482552,0.06605199,0.0012264699,1.0189196
602,0.014723774,0.003921299,-0.010802476,0.2663243
603,0.013231378,0.0026898426,-0.010541536,0.2032927
604,0.05095944,0.05184481,0.0008853674,1.0173739
605,0.024311028,0.029082369,0.0047713406,1.1962624
606,0.007983006,0.104302555,0.09631955,13.065575
607,0.15642379,0.14420003,-0.012223765,0.9218548
608,0.12911674,0.015202925,-0.11391382,0.11774557
609,0.0011551523,0.0008368062,-0.00031834614,0.72441196
610,0.3608472,0.9823551,0.6215079,2.7223575
611,0.020628372,0.013908661,-0.0067197112,0.67424905
612,0.11284323,0.19034444,0.07750121,1.6868042
613,0.0045477212,0.0008234707,-0.0037242505,0.18107326
614,0.02769605,0.17752598,0.14982992,6.4097943
615,0.00032793122,0.0026540423,0.002326111,8.093289
616,0.0603555,0.021053892,-0.039301608,0.3488314
617,0.008960304,0.07743049,0.06847018,8.641502
618,0.0077044233,0.002106046,-0.0055983774,0.27335545
619,0.010352769,0.0064421524,-0.0039106165,0.6222637
620,0.18352301,0.15210141,-0.0314216,0.8287866
621,0.037375372,0.091737874,0.054362502,2.4545007
622,0.10904741,0.1506648,0.041617393,1.381645
623,0.013274983,0.011729695,-0.0015452877,0.883594
624,0.01573144,0.0033713372,-0.012360103,0.21430568
625,0.017017527,0.024109077,0.00709155,1.4167204
626,0.033534523,0.013197441,-0.020337082,0.3935479
627,0.018024227,0.07779123,0.059767,4.315926
628,0.100617714,0.11317384,0.012556128,1.1247904
629,0.018954756,0.016826728,-0.0021280274,0.8877312
630,0.10454704,0.046677683,-0.057869356,0.44647542
631,0.021846933,0.027250035,0.0054031014,1.2473162
632,0.032279346,0.17853847,0.14625913,5.5310435
633,0.028892947,0.030752249,0.0018593017,1.0643514
634,0.12285488,0.017250413,-0.10560447,0.14041293
635,0.03596456,0.027809216,-0.008155344,0.77323943
636,0.0055262474,0.024535622,0.019009374,4.439834
637,0.018076105,0.03415889,0.016082784,1.8897262
638,0.030019097,0.014162343,-0.015856754,0.47177777
639,0.012250929,0.0061540594,-0.0060968697,0.5023341
640,0.06530484,0.039551936,-0.025752902,0.60565096
641,0.011033838,0.12236327,0.11132943,11.08982
642,0.0047735563,0.0134207485,0.008647192,2.8114781
643,0.000685535,0.0011498492,0.00046431413,1.6773019
644,0.07262112,0.014975739,-0.057645384,0.2062174
645,0.027557075,0.026087897,-0.0014691781,0.94668597
646,0.20294054,0.6360956,0.43315506,3.134394
647,0.011631859,0.0053989096,-0.006232949,0.4641485
648,0.0025339813,0.007504596,0.004970615,2.961583
649,0.0030675489,0.0016748214,-0.0013927275,0.54598033
650,0.008712253,0.015880687,0.0071684346,1.8227992
651,0.018049954,0.007267293,-0.010782661,0.40262115
652,0.05508612,0.049952157,-0.005133964,0.9068011
653,0.0043152287,0.10146386,0.097148634,23.512974
654,0.017069144,0.0058548297,-0.011214314,0.34300664
655,0.018384527,0.02806736,0.009682832,1.5266838
656,0.031204542,2.5794826,2.548278,82.66369
657,0.1347354,0.13489293,0.00015752017,1.0011691
658,0.014610662,0.11939616,0.104785495,8.171851
659,0.07045636,0.04702129,-0.023435075,0.6673817
660,0.051875718,0.05095692,-0.00091879815,0.9822885
661,0.008561308,0.041360687,0.032799378,4.831118
662,0.0198608,0.030894801,0.011034001,1.5555668
663,0.13370885,0.21605283,0.08234398,1.6158454
664,0.0024507763,0.084195375,0.0817446,34.354572
665,0.031349674,0.08543239,0.054082714,2.7251444
666,0.0049167885,0.1575701,0.1526533,32.04736
667,0.007963949,0.009297939,0.0013339901,1.1675036
668,0.14228967,0.022304831,-0.119984835,0.1567565
669,0.004999731,0.001444538,-0.003555193,0.28892314
670,0.064825915,0.09171836,0.026892446,1.4148409
671,0.021884888,0.11901647,0.09713158,5.4382944
672,0.0121903345,0.04988058,0.037690245,4.091814
673,0.010797302,0.14184394,0.13104664,13.13698
674,0.022445701,0.032627087,0.010181386,1.4536008
675,0.03902078,0.034183532,-0.0048372485,0.876034
676,0.018414214,0.036703628,0.018289413,1.9932226
677,0.03369451,0.20712996,0.17343545,6.147291
678,0.00896556,0.0019522841,-0.007013276,0.21775372
679,0.012754218,0.034967363,0.022213146,2.7416313
680,0.02937954,0.07571227,0.04633273,2.577041
681,0.029276224,0.044951268,0.015675044,1.5354189
682,0.11252182,0.119885266,0.007363446,1.0654402
683,0.028686782,0.123222634,0.09453585,4.2954497
684,0.044641133,0.11622362,0.07158248,2.6035097
685,0.0024422482,0.0053126984,0.0028704503,2.175331
686,0.060214374,0.23928127,0.1790669,3.973823
687,0.0089089265,0.1131361,0.10422717,12.699184
688,0.038667098,0.012343508,-0.02632359,0.3192251
689,0.041740615,0.054894824,0.013154209,1.3151417
690,0.024011947,0.0438538,0.019841854,1.8263326
691,0.033522952,0.09634638,0.06282343,2.8740423
692,0.2744829,0.97615653,0.7016736,3.5563474
693,0.013754952,0.006283336,-0.007471616,0.45680538
694,0.17772464,0.21177062,0.03404598,1.1915659
695,0.029162755,0.004756208,-0.024406547,0.16309187
696,0.043592367,0.05746434,0.0138719715,1.3182201
697,0.0065205996,0.0056368792,-0.00088372035,0.8644725
698,0.25210908,0.15857342,-0.09353566,0.6289873
699,0.0062259985,0.13597934,0.12975334,21.840567
700,0.031044638,0.08679057,0.05574593,2.7956703
701,0.012008092,0.014046493,0.0020384006,1.1697522
702,0.038143177,0.034508567,-0.0036346093,0.9047114
703,0.006129401,0.019651202,0.013521802,3.206056
704,0.011253615,0.0049013156,-0.0063522994,0.43553254
705,0.008809628,0.3135139,0.30470428,35.587643
706,0.00646213,0.00091279,-0.00554934,0.14125219
707,0.037650812,0.047329545,0.009678733,1.2570657
708,0.01001094,0.07558755,0.065576605,7.5504947
709,0.018349992,0.009945839,-0.008404153,0.5420078
710,0.04300578,0.17330629,0.1303005,4.029837
711,0.024180105,0.1308452,0.1066651,5.4112754
712,0.0038153487,0.00045190047,-0.0033634482,0.118442774
713,0.026176736,0.02152126,-0.0046554767,0.82215214
714,0.006461702,0.0023567567,-0.004104945,0.36472693
715,0.014677118,0.005953156,-0.008723961,0.40560797
716,0.036946945,0.038608372,0.0016614273,1.0449679
717,0.004972015,0.013914862,0.008942846,2.7986362
718,0.027560178,0.00426376,-0.023296418,0.15470727
719,0.02979338,0.040126648,0.010333268,1.346831
720,0.012432372,0.005683982,-0.0067483904,0.45719206
721,0.14893813,0.06826971,-0.08066843,0.4583763
722,0.02691573,0.08185326,0.054937534,3.0410938
723,0.0072437706,0.0017161566,-0.005527614,0.23691481
724,0.01392288,0.050475262,0.03655238,3.6253462
725,0.036748994,0.126002,0.08925301,3.4287198
726,0.072159044,0.05060026,-0.021558784,0.70123243
727,0.019284535,0.02248795,0.0032034144,1.1661131
728,0.035659906,0.16106512,0.1254052,4.5167007
729,0.017035367,0.10795919,0.09092382,6.337356
730,0.014157093,0.016786097,0.0026290035,1.1857022
731,0.0074656056,0.058502663,0.05103706,7.836292
732,0.016195463,0.02718127,0.010985807,1.6783261
733,0.0329269,0.012387195,-0.020539705,0.3762029
734,0.033126175,0.014582868,-0.018543307,0.4402219
735,0.0036045676,0.0076279663,0.0040233987,2.1161945
736,0.007001711,0.002513797,-0.004487914,0.3590261
737,0.023949267,0.050447363,0.026498096,2.1064262
738,0.029086113,0.014550195,-0.014535918,0.50024545
739,0.0050919564,0.01706137,0.011969414,3.3506513
740,0.021199964,0.018097522,-0.0031024422,0.85365814
741,0.035681505,0.024624925,-0.01105658,0.69013137
742,0.015094917,0.105435275,0.09034036,6.9848194
743,0.0031573938,0.0044540074,0.0012966136,1.4106594
744,0.073656194,0.015684621,-0.057971574,0.21294369
745,0.008729411,0.0042937575,-0.004435654,0.49187252
746,0.101198554,0.40436566,0.3031671,3.9957652
747,0.02117454,0.06377299,0.04259845,3.011777
748,0.0050608097,0.01695752,0.01189671,3.3507524
749,0.0133266775,0.05977322,0.046446543,4.4852304
750,0.04242065,0.025584947,-0.016835704,0.6031248
751,0.031752445,0.14239469,0.11064225,4.4845266
752,0.014109305,0.027905231,0.013795926,1.9777892
753,0.018662639,0.01588474,-0.0027778987,0.8511519
754,0.015643172,0.0059842947,-0.009658877,0.38254994
755,0.019843621,0.041454274,0.021610653,2.089048
756,0.019143974,0.009520837,-0.009623137,0.49732813
757,0.023239344,0.004250156,-0.018989189,0.18288624
758,0.02264936,0.0046238163,-0.018025544,0.20414776
759,0.028788142,0.009082043,-0.0197061,0.3154786
760,0.02231296,0.018176703,-0.004136257,0.8146254
761,0.022987688,0.018995969,-0.0039917193,0.826354
762,0.0041266945,0.008935264,0.00480857,2.1652353
763,0.09040551,0.17563607,0.08523056,1.9427584
764,0.021092309,0.018774353,-0.0023179557,0.89010423
765,0.046157334,0.061569862,0.015412528,1.3339128
766,0.045345794,0.16466966,0.119323865,3.6314209
767,0.08752356,0.14660856,0.059085004,1.6750754
768,0.03471661,0.02220542,-0.01251119,0.63961947
769,0.0063694026,0.010545595,0.004176192,1.6556647
770,0.004168154,0.11681455,0.11264639,28.025486
771,0.0064308397,0.018913317,0.012482477,2.9410338
772,0.06817739,0.16232124,0.09414385,2.3808663
773,0.006245885,0.0044498127,-0.0017960723,0.7124391
774,0.0804259,0.13438456,0.053958654,1.6709114
775,0.03226813,0.05672495,0.024456821,1.757925
776,0.031883016,0.13090748,0.09902446,4.105869
777,0.046192057,0.040706214,-0.005485844,0.8812384
778,0.02144499,0.16734958,0.14590459,7.803668
779,0.0125421565,0.08559849,0.07305633,6.8248625
780,0.01268735,0.17849629,0.16580893,14.068839
781,0.025931295,0.13392197,0.10799067,5.164492
782,0.031897128,0.025213342,-0.0066837855,0.7904581
783,0.027904559,0.12899297,0.10108842,4.6226487
784,0.03280597,0.26601037,0.2332044,8.108596
785,0.01645284,0.0048521203,-0.01160072,0.29491082
786,0.02010758,0.02317859,0.00307101,1.1527289
787,0.023640297,0.11056078,0.086920485,4.676793
788,0.043870978,0.018236069,-0.025634909,0.415675
789,0.0037545087,0.0067610266,0.003006518,1.8007753
790,0.010738304,0.01189703,0.0011587264,1.1079059
791,0.008716724,0.17712174,0.16840503,20.319761
792,0.068527214,0.028644104,-0.03988311,0.41799602
793,0.02040187,0.27111104,0.25070918,13.288538
794,0.022918738,0.03520848,0.01228974,1.536231
795,0.0008812714,0.0076853014,0.00680403,8.720697
796,0.0077853748,0.016653841,0.008868467,2.1391187
797,0.010406974,0.002067038,-0.008339936,0.19862048
798,0.0026019618,0.06502426,0.062422294,24.990473
799,0.0027345591,0.013809749,0.011075189,5.050082
800,0.028068544,0.06208814,0.034019597,2.2120185
801,0.051858626,0.08811691,0.03625828,1.6991755
802,0.012081483,0.057082213,0.045000732,4.7247686
803,0.023174059,0.01899034,-0.004183719,0.8194654
804,0.0066756574,0.005227238,-0.0014484194,0.7830297
805,0.0563592,0.026994355,-0.029364847,0.47896978
806,0.028243927,0.020128423,-0.008115504,0.71266377
807,0.018644268,0.009423849,-0.0092204185,0.50545555
808,0.049843937,0.16062155,0.11077762,3.2224894
809,0.047181513,0.010003667,-0.037177846,0.21202515
810,0.0036405995,0.07996265,0.07632205,21.964144
811,0.012439749,0.077736914,0.065297164,6.249074
812,0.066374466,0.08351975,0.017145284,1.2583114
813,0.009823126,0.004628702,-0.0051944237,0.4712046
814,0.041115258,0.007741838,-0.03337342,0.18829599
815,0.010528331,0.012964175,0.0024358444,1.2313609
816,0.019819276,0.013444902,-0.006374374,0.67837507
817,0.05416305,0.025914479,-0.02824857,0.4784531
818,0.053758107,0.0876808,0.033922695,1.6310247
819,0.16404492,1.5247657,1.3607209,9.2948065
820,0.020864325,0.08784022,0.0669759,4.2100677
821,0.02759477,0.16130556,0.13371079,5.8455124
822,0.04386971,0.04727807,0.0034083575,1.0776927
823,0.0040308284,0.019353509,0.015322681,4.8013725
824,0.00599465,0.024902048,0.018907398,4.154045
825,0.0058771204,0.0044324277,-0.0014446927,0.7541836
826,0.10381175,0.10873605,0.004924305,1.0474349
827,0.006727918,0.0068590147,0.00013109669,1.0194855
828,0.0030919078,0.0113820275,0.0082901195,3.6812313
829,0.045610905,0.018880708,-0.026730197,0.41395164
830,0.07023963,0.043886956,-0.026352677,0.62481755
831,0.04951911,0.028047381,-0.02147173,0.5663951
832,0.014913628,0.021615734,0.0067021064,1.4493948
833,0.07418658,0.07435738,0.00017080456,1.0023024
834,0.0078561455,0.009343768,0.001487622,1.1893578
835,0.015796095,0.030371822,0.014575727,1.9227425
836,0.01939736,0.034635853,0.015238494,1.7855963
837,0.0055048205,0.010577201,0.0050723804,1.9214433
838,0.024538694,0.006125065,-0.01841363,0.24960844
839,0.010539287,0.0062568034,-0.0042824834,0.59366477
840,0.018608764,0.02600925,0.0074004866,1.3976883
841,0.0010173394,0.009424765,0.008407425,9.26413
842,0.007232638,0.0010029989,-0.006229639,0.13867678
843,0.05685486,0.23620142,0.17934656,4.1544633
844,0.076530285,0.02209891,-0.054431375,0.28876033
845,0.013519987,0.008362781,-0.005157206,0.61854947
846,0.0042275367,0.0758094,0.07158186,17.932285
847,0.027308436,0.0068230135,-0.020485424,0.24985003
848,0.011345244,0.037435833,0.026090588,3.299694
849,0.0045814547,0.013018036,0.008436581,2.8414636
850,0.011362087,0.050134394,0.038772307,4.4124284
851,0.01105722,0.02170634,0.01064912,1.963092
852,0.010294257,0.0822655,0.071971245,7.9913983
853,0.0074462597,0.009364925,0.0019186656,1.2576684
854,0.010492134,0.015329701,0.004837567,1.4610661
855,0.05073535,0.060647283,0.009911932,1.1953654
856,0.032597788,0.028321724,-0.0042760633,0.8688235
857,0.024302328,0.028000435,0.0036981069,1.1521709
858,0.0062054647,0.004430945,-0.0017745197,0.7140392
859,0.073636115,0.036273386,-0.03736273,0.4926032
860,0.029678388,0.10990868,0.08023029,3.7033238
861,0.015492683,0.010485341,-0.0050073424,0.6767931
862,0.034485936,0.0198562,-0.014629737,0.57577676
863,0.0066129165,0.05898878,0.052375864,8.920237
864,0.024648393,0.057110265,0.032461874,2.3169975
865,0.002528854,0.0023530996,-0.0001757543,0.9305004
866,0.001548379,0.0010530589,-0.00049532007,0.68010414
867,0.012152266,0.12228157,0.11012931,10.06245
868,0.19211456,0.088961795,-0.10315277,0.46306637
869,0.3396278,0.18266252,-0.15696529,0.5378315
870,0.104299285,0.101369165,-0.0029301196,0.9719066
871,0.009526963,0.03775571,0.028228745,3.963037
872,0.08264572,0.09579675,0.013151027,1.1591253
873,0.012896443,0.012609377,-0.0002870662,0.97774065
874,0.0048802434,0.002574725,-0.0023055184,0.5275813
875,0.009748282,0.015176168,0.005427886,1.5568043
876,0.029231872,0.020420903,-0.008810969,0.6985835
877,0.009369466,0.0014239155,-0.007945551,0.15197402
878,0.008499519,0.011226893,0.0027273744,1.3208858
879,0.008111157,0.006376277,-0.0017348803,0.7861119
880,0.03225616,0.026738184,-0.0055179764,0.82893264
881,0.026781108,0.037767846,0.010986738,1.4102421
882,0.020022415,0.103150025,0.08312761,5.1517277
883,0.043141875,0.043766864,0.0006249882,1.0144868
884,0.06521538,0.1749381,0.10972272,2.682467
885,0.011337914,0.014099315,0.0027614012,1.2435546
886,0.02807954,0.18771765,0.1596381,6.685211
887,0.30908775,0.10487273,-0.20421502,0.3392976
888,0.018810624,0.06519266,0.04638204,3.4657362
889,0.06326344,0.032533195,-0.030730244,0.51424956
890,0.016224483,0.03407855,0.017854067,2.1004398
891,0.012676802,0.0036279126,-0.00904889,0.28618515
892,0.035111617,0.029644925,-0.005466692,0.84430534
893,0.055806965,0.050661594,-0.005145371,0.90780056
894,0.018544436,0.06268834,0.044143908,3.3804395
895,0.018382022,0.092847966,0.074465945,5.05102
896,0.023773307,0.0066770124,-0.017096294,0.28086174
897,0.30800578,0.21996681,-0.088038966,0.71416456
898,0.038279306,0.13897446,0.10069515,3.6305375
899,0.026696304,0.023981353,-0.0027149506,0.8983024
900,0.03249828,0.05374159,0.021243308,1.6536748
901,0.04737179,0.24766652,0.20029473,5.2281437
902,0.004547271,0.045806203,0.04125893,10.073339
903,0.020580538,0.044995394,0.024414856,2.186308
904,0.0064723655,0.0047470233,-0.0017253421,0.73342943
905,0.0029723723,0.026374603,0.02340223,8.87325
906,0.043247014,0.17284752,0.12960051,3.9967504
907,0.0024967496,0.005343072,0.0028463225,2.140011
908,0.04696984,0.11221693,0.06524709,2.3891275
909,0.009930257,0.8110961,0.8011658,81.67927
910,0.009215187,0.05096035,0.041745164,5.53004
911,0.015029915,0.20782271,0.1927928,13.827271
912,0.0049384446,0.09712435,0.09218591,19.666992
913,0.016569735,0.00312958,-0.013440155,0.18887326
914,0.0076995823,0.020153506,0.012453923,2.6174805
915,0.00930532,0.0024341608,-0.006871159,0.2615881
916,0.0033666566,0.001256305,-0.0021103516,0.37316102
917,0.031850938,0.014894358,-0.016956579,0.467627
918,0.011019418,0.0037613409,-0.007258077,0.34133753
919,0.039838377,0.033560842,-0.006277535,0.8424249
920,0.15683302,0.053522155,-0.10331087,0.3412684
921,0.0016015432,0.042859588,0.041258045,26.76143
922,0.0195274,0.0148535995,-0.0046738004,0.7606542
923,0.054245193,0.07504753,0.020802338,1.3834872
924,0.06468942,0.03641196,-0.02827746,0.5628735
925,0.008424794,0.05320405,0.044779256,6.3151746
926,0.008009527,0.1471654,0.13915588,18.373795
927,0.026500715,0.018934552,-0.0075661633,0.7144921
928,0.01998278,0.0031128023,-0.016869977,0.15577424
929,0.016955199,0.010670394,-0.006284805,0.6293287
930,0.019199694,0.024194771,0.004995078,1.2601645
931,0.026122205,0.20293161,0.1768094,7.7685485
932,0.048147704,0.020803511,-0.027344193,0.4320769
933,0.011345405,0.0029722804,-0.0083731245,0.26198098
934,0.017904527,0.011558125,-0.0063464027,0.645542
935,0.018588854,0.02799915,0.009410296,1.5062332
936,0.030809011,0.025257537,-0.005551474,0.81981003
937,0.0034806626,0.0066745565,0.003193894,1.9176109
938,0.1069972,0.036354247,-0.07064295,0.3397682
939,0.093995415,0.027407138,-0.066588275,0.2915795
940,0.004022605,0.011720146,0.0076975413,2.9135714
941,0.023330493,0.024877217,0.0015467238,1.0662962
942,0.02411545,0.03526026,0.011144809,1.4621439
943,0.051244263,0.071284264,0.020040002,1.3910682
944,0.0065174396,0.0018192816,-0.0046981582,0.27914053
945,0.013350926,0.010439465,-0.0029114615,0.7819281
946,0.024459414,0.007413945,-0.017045468,0.30311212
947,0.04568,0.33153564,0.28585565,7.2577853
948,0.07985882,0.010707283,-0.069151536,0.13407765
949,0.011304733,0.0035487255,-0.007756008,0.313915
950,0.0069568665,0.007958075,0.0010012086,1.1439166
951,0.025342338,0.0792288,0.053886466,3.1263416
952,0.023579326,0.21859752,0.19501819,9.270728
953,0.09420673,0.16284697,0.06864024,1.7286129
954,0.030788185,0.1165589,0.08577072,3.7858322
955,0.009183151,0.015113327,0.005930176,1.6457671
956,0.03008706,0.022277914,-0.0078091454,0.74044836
957,0.0117614735,0.029379066,0.017617593,2.497907
958,0.15806785,0.22450534,0.06643748,1.4203099
959,0.16449392,0.1097544,-0.05473952,0.66722465
960,0.0074568316,0.15386404,0.14640722,20.63397
961,0.0077719684,0.007137366,-0.0006346023,0.9183473
962,0.0010671612,0.015093511,0.014026349,14.143609
963,0.069230996,0.03407428,-0.035156716,0.49218243
964,0.014443625,0.053176105,0.03873248,3.6816316
965,0.0012875604,0.06596546,0.0646779,51.232903
966,0.022476386,0.0060739955,-0.01640239,0.27023897
967,0.097873546,0.13864334,0.040769793,1.4165558
968,0.023234222,0.070977286,0.047743063,3.0548596
969,0.008905853,0.004087967,-0.0048178863,0.45902026
970,0.013365332,0.0090529565,-0.0043123756,0.67734617
971,0.020603636,0.02756995,0.0069663133,1.3381109
972,0.0016704762,0.0005521514,-0.0011183247,0.33053535
973,0.019923497,0.011082454,-0.008841043,0.55625045
974,0.010218509,0.14502625,0.13480774,14.192507
975,0.33894345,0.22467887,-0.11426458,0.6628801
976,0.022530073,0.031201983,0.00867191,1.3849038
977,0.0039291587,0.11197383,0.10804467,28.498169
978,0.11988884,0.7740785,0.65418965,6.456635
979,0.022266425,0.02182436,-0.0004420653,0.9801465
980,0.09401998,1.3054466,1.2114266,13.884779
981,0.021526167,0.15431045,0.13278428,7.1685057
982,0.056972004,0.013284144,-0.04368786,0.23316967
983,0.019125858,0.018396165,-0.0007296931,0.96184784
984,0.05747281,0.07405669,0.016583882,1.2885518
985,0.011470415,0.034727264,0.02325685,3.027551
986,0.00301237,0.014973951,0.01196158,4.9708204
987,0.029128192,0.02237795,-0.006750243,0.7682574
988,0.10837787,0.032655332,-0.07572253,0.30130997
989,0.08402593,0.10286965,0.018843725,1.2242608
990,0.019107047,0.008690571,-0.010416476,0.45483592
991,0.0026810318,0.03849133,0.0358103,14.35691
992,0.014717718,0.00448903,-0.010228688,0.3050086
993,0.06334136,0.01879043,-0.044550925,0.29665342
994,0.017476022,0.00580559,-0.011670432,0.33220318
995,0.02953146,0.08672381,0.05719235,2.9366584
996,0.026204556,0.020355402,-0.0058491547,0.77678865
997,0.03149495,0.055590305,0.024095356,1.7650546
998,0.15455994,0.057296123,-0.09726381,0.3707049
999,0.009648078,0.0049442668,-0.0047038114,0.5124613
1000,0.02372645,0.0730283,0.049301855,3.0779278
1001,0.05724854,0.14350389,0.08625535,2.5066822
1002,0.023751188,0.07112675,0.047375564,2.9946609
1003,0.24647723,0.31748766,0.071010426,1.2881013
1004,0.0039418065,0.023933599,0.019991793,6.0717335
1005,0.016495641,0.06253903,0.046043392,3.791246
1006,0.04309309,0.15581566,0.112722576,3.6157923
1007,0.042905264,0.021869075,-0.021036189,0.5097061
1008,0.030392451,0.048017163,0.017624712,1.5799042
1009,0.015619914,0.0074173934,-0.008202521,0.47486776
1010,0.010439169,0.06934707,0.0589079,6.6429687
1011,0.07359835,0.07690592,0.0033075735,1.0449408
1012,0.1415156,0.06800017,-0.07351543,0.4805136
1013,0.042784102,0.05851256,0.015728459,1.3676239
1014,0.0627104,0.033647828,-0.02906257,0.536559
1015,0.02353131,0.044461492,0.020930182,1.8894609
1016,0.010335416,0.004624996,-0.0057104197,0.44749007
1017,0.012403146,0.0012463306,-0.011156816,0.100485034
1018,0.029523987,0.04950078,0.019976791,1.6766292
1019,0.0039448887,0.0073406897,0.003395801,1.8608103
1020,0.02059066,0.06445879,0.04386813,3.1304867
1021,0.0060007125,0.0067890715,0.000788359,1.1313776
1022,0.016232623,0.07066217,0.054429546,4.3530965
1023,0.0069402726,0.0071046934,0.00016442081,1.0236908
1024,0.0035831248,0.12879558,0.12521246,35.945045
1025,0.012866852,0.02204294,0.009176088,1.7131572
1026,0.0053126505,0.063586935,0.058274284,11.9689665
1027,0.028470928,0.019046756,-0.009424172,0.66898966
1028,0.0020102004,0.007461126,0.005450926,3.711633
1029,0.0055920747,0.010476843,0.0048847687,1.8735163
1030,0.03864117,0.0070424606,-0.03159871,0.18225278
1031,0.013718534,0.08406095,0.07034242,6.1275463
1032,0.0013334036,0.0016587143,0.00032531063,1.2439702
1033,0.034809045,0.029798174,-0.005010871,0.85604686
1034,0.027582273,0.027460126,-0.00012214668,0.99557155
1035,0.06647978,0.21865608,0.15217629,3.2890613
1036,0.0044150623,0.1455464,0.14113134,32.965878
1037,0.07823735,0.038304396,-0.03993295,0.48959222
